"","PCSA","SDI_2022_Raw","SDI_2022"
"3495","29225470202",0.432822441886782,66
"3496","29229490400",0.393037169673521,64
"3497","29510112400",0.406449653308677,64
"3498","30057000100",-0.849595830394582,14
"3499","30057000300",-0.989330750376353,11
"3500","30003000100",0.742085852995588,78
"3501","30003940600",1.19292978859147,92
"3502","56003962800",0.111740143424378,51
"3503","30071060200",-0.57445617651939,23
"3504","30005000200",-0.0165118371805927,45
"3505","30007000100",0.338006493234064,61
"3506","30009000400",-0.777186180882018,17
"3507","30095966500",-0.716342609197277,18
"3508","30011000300",0.216506048538399,56
"3509","30075000100",0.0590824753028022,49
"3510","30013002100",0.50102018826354,69
"3511","30045000100",-0.148400366387008,40
"3512","30015010200",-0.691999746123635,19
"3513","30073977000",0.215368329256099,55
"3514","30041940300",1.39689679188888,96
"3515","30017961600",-0.118698524722905,41
"3516","30025000100",-0.183358572355462,38
"3517","30021000300",-0.50552777675563,25
"3518","30077000200",-0.395089793449419,30
"3519","30027030200",0.483766584837477,68
"3520","30107000100",0.307654494793954,60
"3521","30029000900",-0.125198902597388,41
"3522","30043962300",-0.052331904875853,44
"3523","30031001002",-0.445968612509357,28
"3524","56039967600",-0.236352756289673,36
"3525","30033000100",-0.492759230182769,26
"3526","30035940400",0.484005653722,68
"3527","30035976000",1.06510380430109,89
"3528","30081000202",-0.75015267312042,17
"3529","30041040400",-0.249296229464154,35
"3530","30049001100",-0.577028013670108,23
"3531","30089940300",0.676191228182993,76
"3532","30047940600",0.409934314680464,65
"3533","30049000502",-0.182778858253722,38
"3534","30051050100",1.07222058272181,89
"3535","30101000200",-0.177719307939998,38
"3536","30053000100",0.0308048771025946,48
"3537","30089000100",0.167275156433456,53
"3538","30053000400",-0.219580461607633,37
"3539","30085940002",1.1725173406871,92
"3540","30055954000",-1.58090601324981,2
"3541","30061964500",-0.130745676306729,40
"3542","30063000300",1.25354792242767,93
"3543","30067000400",-0.387279744716549,30
"3544","30097967000",-0.824969024551095,15
"3545","30087000100",0.132321515954363,52
"3546","30099000300",0.21319765322092,55
"3547","30081000500",-1.30569655788429,5
"3548","30083070300",-0.102999548466875,42
"3549","30085080100",-0.446925692812282,28
"3550","30085940001",0.937698126804667,85
"3551","30087000300",-0.88419540675698,14
"3552","30087940400",1.58534598533946,98
"3553","30091090200",-0.0699295942990703,43
"3554","38023954500",-0.179964691080098,38
"3555","30093000200",0.796074790528743,80
"3556","30095966400",-0.568915288474365,23
"3557","30105100500",0.262617143319571,58
"3558","38033962900",-0.250450649053055,35
"3559","30111000402",0.866349150203319,83
"3560","31001965500",-0.0290183111168593,45
"3561","31003979700",-0.41135090833778,29
"3562","31011960200",-0.808420942056463,16
"3563","31013951100",-0.391621646266663,30
"3564","31013951200",-0.111498214699879,41
"3565","31015975800",-0.696989744365817,19
"3566","31017975000",-0.504872070078403,25
"3567","31019969204",-0.76791873158525,17
"3568","31021963200",0.173550400874597,54
"3569","31023967700",-0.0257854661155054,45
"3570","31027977100",-1.25580521953922,5
"3571","31027977200",-0.533634129893559,24
"3572","31029961900",-0.368177560516955,31
"3573","31031955800",-0.152930038958328,39
"3574","31033955000",0.307761690748376,60
"3575","31037964800",0.420984409479674,65
"3576","31039972800",-0.416212287165796,29
"3577","31041971800",-0.551446423308423,24
"3578","31041971900",0.371060780265081,63
"3579","31043010300",0.570561969609664,72
"3580","31045950700",0.132234423428073,52
"3581","31047968200",-0.772931637028468,17
"3582","31047968300",0.617909522400691,74
"3583","31047968400",0.882361506361886,83
"3584","31051977600",-0.421217703948225,29
"3585","31053963800",0.42136342184588,65
"3586","31055004400",0.483912925024293,68
"3587","31055007445",0.249813325944452,57
"3588","31055007504",-0.929156365569395,12
"3589","31057962300",-0.405240889261552,29
"3590","31059091700",-1.10869359127919,8
"3591","31061964700",0.113009563167843,51
"3592","31065963900",-0.0972004385205384,42
"3593","31067965000",0.442962048617275,66
"3594","31071973200",-0.455027939167102,27
"3595","31079000700",1.05297567895432,88
"3596","31121966800",0.215052962861445,55
"3597","31081969300",-0.932922596697297,12
"3598","31083964200",-0.509313336317047,25
"3599","31089974000",-0.474810090353783,27
"3600","31089974300",0.0946614234549157,50
"3601","31093970600",-0.470574714577238,27
"3602","31095963700",-0.128894339743638,41
"3603","31097967600",0.0641773806037929,49
"3604","31099966700",0.227414669112722,56
"3605","31101000200",0.516257686377375,69
"3606","31105954500",0.0665353940573884,49
"3607","31107976200",0.170735620165496,53
"3608","31107976400",0.164364135895661,53
"3609","31109003716",-1.15214784458378,8
"3610","31111960500",0.446099297147417,66
"3611","31119961100",0.0850308811312971,50
"3612","31123952500",-0.24524129533197,36
"3613","31127968200",0.762061917095015,79
"3614","31129960100",-0.763405367803639,17
"3615","31131966700",-0.727798795402236,18
"3616","31131966900",0.251226222890608,57
"3617","31133967800",0.338155090282617,61
"3618","31135959300",-0.394879685457136,30
"3619","31137967100",0.679505317415561,76
"3620","31139979100",-1.11494857897002,8
"3621","31139979200",-0.126479592526386,41
"3622","31141965300",-0.512425839802039,25
"3623","31143960100",-0.478739023482389,26
"3624","31145963300",0.041320190416608,48
"3625","31147968600",0.147852287219905,52
"3626","31149974600",-0.620674673383007,21
"3627","31151960600",0.349284070883791,62
"3628","31151960700",-0.754164951382287,17
"3629","31153010617",-1.3245207212531,4
"3630","31155968300",-0.240062007388298,36
"3631","31157953300",-0.105666514869784,42
"3632","31159960300",-0.615660444521441,21
"3633","31159960400",-0.431060275591324,28
"3634","31161951700",-3.1157609141891e-05,46
"3635","31169963200",-0.132448336990769,40
"3636","31173940100",0.837751477392322,82
"3637","31175971400",-0.00760896790719214,46
"3638","31177050101",-0.413431228568425,29
"3639","31179978700",0.486920531927704,68
"3640","31181965100",-0.0498325328250556,44
"3641","31185969700",-0.133211705068382,40
"3642","31185969900",-1.06558360285255,9
"3643","32001950301",1.07431472852038,89
"3644","32003002505",1.06026486549572,88
"3645","32003003415",1.35790903840975,95
"3646","32003004601",1.75944761370566,99
"3647","32003005105",0.166189163546121,53
"3648","32003005346",0.255576487577438,57
"3649","32003005504",0.187586804204289,54
"3650","32003005615",-0.15211289032349,40
"3651","32005001800",-1.56755476354545,2
"3652","32005001500",0.255054071677839,57
"3653","32005001400",-0.756715353838619,17
"3654","32007951202",0.558344015341998,71
"3655","32007951500",0.669090165143104,76
"3656","32011000100",0.236050194339346,56
"3657","32013010701",1.09442890949904,89
"3658","32017950200",-0.0881407782283048,42
"3659","32031003501",-0.539604995104866,24
"3660","32019960900",0.77769065764253,80
"3661","32021970700",-0.142206587178619,40
"3662","32023960200",0.78394806508409,80
"3663","32023960404",0.235905861570022,56
"3664","32027960100",0.130131816409133,52
"3665","32031000700",0.850935906851523,82
"3666","32031003307",-0.386036335437128,30
"3667","32033970200",-0.174112149168708,39
"3668","32510000200",-0.146663548818617,40
"3669","33001965300",-0.741162690415346,18
"3670","33009961200",-0.492899437015909,26
"3671","33001966000",0.439296935854512,66
"3672","33003955300",0.121726079964848,52
"3673","33003955400",-0.461781474474633,27
"3674","33003956000",-1.12518027635505,8
"3675","33003956100",-0.400303358754243,29
"3676","33005970200",-0.173121718386157,39
"3677","33005971000",-0.965160793970419,12
"3678","33007950200",0.169600308134775,53
"3679","33007950400",0.544813826848674,70
"3680","33007950900",-0.867160799264805,14
"3681","50009950500",0.169082030175786,53
"3682","33007950500",-0.36939184139704,31
"3683","33007950800",0.74125390272404,78
"3684","33009960100",0.675106488247923,76
"3685","33009960600",0.0521982564649603,48
"3686","33009961000",-0.20741192719031,37
"3687","33009961800",-1.15789978244578,7
"3688","33011001700",0.780818753557694,80
"3689","33011010700",1.16610271029216,91
"3690","33011014100",-0.623613724060834,21
"3691","33011015100",-1.63222690289205,1
"3692","33011016202",-1.58524783159241,2
"3693","33011016201",-0.162391791516041,39
"3694","33011023000",-0.792094393661851,16
"3695","33011200300",-1.00471145015818,11
"3696","33013032500",-0.42006240527017,29
"3697","33013035000",-0.377716119465493,30
"3698","33013043001",-0.0370081472141701,45
"3699","33015003400",0.549900517657638,71
"3700","33015003701",-1.10752821964674,9
"3701","33015065001",-0.910672717127995,13
"3702","33015106400",-0.787519257075425,16
"3703","33015100301",-0.942084929490679,12
"3704","33015107400",-1.42841557159127,3
"3705","33017081100",-0.838015206991679,15
"3706","33017084300",0.510365649401414,69
"3707","33017087000",-0.290714791307888,34
"3708","33019975400",0.140962119785498,52
"3709","33019975700",0.431613071645097,66
"3710","33019975901",0.726568968087244,78
"3711","33019975902",0.739770817934304,78
"3712","34001001300",0.843012827796426,82
"3713","34001010501",-0.973872153408476,11
"3714","34001010104",-0.596597960499426,22
"3715","34001010403",-0.106690865434884,41
"3716","34001010900",-0.229020595679414,36
"3717","34001011202",-0.379231248914041,30
"3718","34001011404",-0.454010744430308,27
"3719","34001012100",1.437353226206,97
"3720","34001012402",-1.06526561973113,9
"3721","34001012502",-1.06805981793955,9
"3722","34001012801",0.780500059895019,80
"3723","34001012802",-0.508824835789475,25
"3724","34001013102",-0.390207858209273,30
"3725","34001013301",-0.537546360064873,24
"3726","36087013401",-1.60074107160645,1
"3727","34003002200",-0.662879492749779,20
"3728","34003024100",-1.6084926906553,1
"3729","34003003200",0.178500519828113,54
"3730","34003012001",0.164580996421248,53
"3731","34003006201",0.427006559792265,65
"3732","34003024200",-1.4920232097123,2
"3733","34003014000",-1.45794283140731,3
"3734","34003015400",0.427122202481898,66
"3735","34003017200",-0.143372596708016,40
"3736","34003017500",-0.903731306864666,13
"3737","34003039300",-0.811715287809207,15
"3738","34003021100",-0.0295068617797804,45
"3739","34003023401",0.569761412794306,72
"3740","34003023501",1.23446700392987,93
"3741","34003029200",0.258809382368062,58
"3742","34003030300",0.859422075003674,82
"3743","34003031100",-0.193313291044714,38
"3744","34003033200",-0.46221548189944,27
"3745","34003034000",-1.29342814764643,5
"3746","34003038200",0.0183917663401524,47
"3747","34003040001",-1.51073329721368,2
"3748","34003042100",-1.04735817608039,10
"3749","34003042302",-0.910445256813842,13
"3750","34003050000",-0.731068449089755,18
"3751","34003044202",-0.636374142958716,21
"3752","34003051300",-0.230042517445093,36
"3753","34003052200",-0.186413950916213,38
"3754","34003054500",-1.21847957645577,6
"3755","34003057102",-0.299704550575934,33
"3756","34031175402",1.79484581008228,100
"3757","34003060000",-0.725695267735921,18
"3758","34005700102",-0.503753201436123,26
"3759","34005700306",-1.53582026051796,2
"3760","34005700403",-0.753918936273241,17
"3761","34005700504",-1.27580740247446,5
"3762","34005702910",-1.30232831223518,5
"3763","34005700603",0.340774739737023,61
"3764","34005700703",1.12090769061376,90
"3765","34005701102",0.113864854366441,51
"3766","34005701205",-0.294816865105895,34
"3767","34005701104",0.229863043258598,56
"3768","34005701401",-1.81604529664025,0
"3769","34005702210",0.635420372284857,74
"3770","34005703000",-1.39119291286042,3
"3771","34005702915",0.0823946655946422,50
"3772","34005703104",-1.10968080995925,8
"3773","34005703802",-1.01075653466583,10
"3774","34005704008",-1.36527414444554,4
"3775","34025811900",-1.41123668107556,3
"3776","34007610400",1.54751746945564,98
"3777","34007610600",0.969188851078588,86
"3778","34007611000",0.602729696364924,73
"3779","34007603100",0.522111978251171,70
"3780","34007606200",-1.50777413456046,2
"3781","34007603400",-0.743577675181031,18
"3782","34007603603",-1.80425307444722,0
"3783","34007604400",-1.17267973189822,7
"3784","34007606000",-0.787258115469525,16
"3785","34007606800",0.37666434708811,63
"3786","34007607000",0.361438871863529,62
"3787","34007607502",-1.29198354507208,5
"3788","34007608700",-0.591763731569977,22
"3789","34007609204",1.24519080240065,93
"3790","34009020101",-0.496854203566714,26
"3791","34009020301",-1.69089259286161,1
"3792","34009020800",-1.26710981968659,5
"3793","34009021702",-0.638039554753152,21
"3794","34009021300",-0.603272836109225,22
"3795","34009021100",0.70626272258555,77
"3796","34009021600",-0.451860646406568,27
"3797","34009021804",0.209105202684884,55
"3798","34011010101",0.0974911163910312,51
"3799","34033022201",-0.352808886835974,31
"3800","34011010700",0.389892884853713,64
"3801","34011030100",1.25183455944288,93
"3802","34011040400",0.417622521447827,65
"3803","34011040700",0.525508967037811,70
"3804","34013014700",0.698013565338172,77
"3805","34013000800",1.17982562718919,92
"3806","34013004700",0.404416156159858,64
"3807","34013007900",1.56425101058806,98
"3808","34013008200",1.8287482755188,100
"3809","34013008700",1.38540970772999,96
"3810","34013009400",1.53372224197752,98
"3811","34013011100",1.85533308151289,100
"3812","34013012900",1.32866659245389,95
"3813","34013013900",-0.661428782504225,20
"3814","34013016000",-1.81611486225001,0
"3815","34013018600",1.81978458578699,100
"3816","34013019800",-0.656143764943519,20
"3817","34013020600",-0.760338084411222,17
"3818","34013021000",-0.843796369283448,15
"3819","34013021601",-0.65627354478761,20
"3820","34013021702",-0.257195673738212,35
"3821","34013021802",-1.08001081124605,9
"3822","34015500600",-1.78009106045107,0
"3823","34015500205",-0.0973606085991385,42
"3824","34015502200",-1.06142694642929,9
"3825","34015502002",-1.62125951291966,1
"3826","34015500800",-1.64380565295281,1
"3827","34015500900",-1.33629546543747,4
"3828","34015501001",0.623863250809545,74
"3829","34015501206",-0.429894356183571,28
"3830","34015501406",0.936097124634263,85
"3831","34015501301",-1.21652437972508,6
"3832","34015501603",-1.28114991788876,5
"3833","34015502001",-1.13838100717136,8
"3834","34017000600",1.0566736159001,88
"3835","34017001800",1.15014072210863,91
"3836","34017010700",0.827523142865137,81
"3837","34017013900",1.0359212283666,88
"3838","34017015001",-0.95039329443137,12
"3839","34017017200",1.53730776936447,98
"3840","34017019400",0.0988756841605717,51
"3841","34017020000",0.532964865546256,70
"3842","34027046298",-1.61321783875337,1
"3843","34019010200",-1.29599951349187,5
"3844","34019011100",-1.42819002744297,3
"3845","34041031900",-1.03230108001633,10
"3846","34019010701",-0.826397573891027,15
"3847","34019011301",-1.64053024115609,1
"3848","34035053604",-1.39046736329618,3
"3849","34019011900",-0.988337365706637,11
"3850","34021003202",-0.848185144391907,14
"3851","34021003009",-0.236402085803884,36
"3852","34021004201",-1.00595619584646,11
"3853","34021004403",-0.766703466085794,17
"3854","34023000902",-1.07774096823974,9
"3855","34023001417",-1.53549290529251,2
"3856","34023002603",0.0704988268432807,49
"3857","34023003600",NA,NA
"3858","34023004400",1.50665318157956,98
"3859","34023005602",1.83616609283655,100
"3860","34023006203",0.331530723705781,61
"3861","34023006500",-1.13439113495042,8
"3862","34023006605",-0.832485032657077,15
"3863","34023006800",-0.00785734570086574,46
"3864","34023007402",-0.652972229264146,20
"3865","34023007702",-0.298026983109682,34
"3866","34025803000",-0.503303927679648,26
"3867","34023008206",-0.701832420961665,19
"3868","34025800200",-0.790120144809433,16
"3869","34025801100",-1.61508332371677,1
"3870","34025803202",-1.10333983630519,9
"3871","34025803500",-0.426784086977357,28
"3872","34025807900",-0.440064705316818,28
"3873","34025806202",-0.668641317035077,20
"3874","34025808300",-0.411442355069467,29
"3875","34025808401",-0.856010772368552,14
"3876","34025808800",-1.09542298713974,9
"3877","34025811101",-0.601983802586464,22
"3878","34025810502",-1.02976373793887,10
"3879","34025811401",-1.89121492552787,0
"3880","34025811600",-0.837216371520835,15
"3881","34027040200",-1.16251438984532,7
"3882","34027040102",-1.2418686103856,6
"3883","34027040300",-1.04104401274912,10
"3884","34027040400",-0.434224423332416,28
"3885","34027040500",-0.189367681759664,38
"3886","34027040803",-1.19729229645704,7
"3887","34027041901",-1.34923974656949,4
"3888","34027041400",-1.72303839378006,1
"3889","34027042302",-1.23474422566611,6
"3890","34027042600",-0.611040348714192,22
"3891","34027042200",-1.17478814166435,7
"3892","34027043402",-1.5592229823424,2
"3893","34027044702",-1.33477936826704,4
"3894","34027044601",-0.717945470718942,18
"3895","34027044800",1.04771981340337,88
"3896","34027045402",-0.0734116778342361,43
"3897","34027045701",-1.44233868348684,3
"3898","34027045502",-1.36415371874335,4
"3899","34027045901",-0.835361478965853,15
"3900","34027046105",0.148170555432116,53
"3901","34027046400",-1.5924272006607,1
"3902","34029711400",-1.54316278377267,2
"3903","34029713100",-1.58165685416258,2
"3904","34029713500",-1.24137527243606,6
"3905","34029714200",-0.6569324771232,20
"3906","34029715200",1.03120225359419,88
"3907","34029715800",0.582398747710538,72
"3908","34029732001",-1.63716667709777,1
"3909","34029720102",-0.580814497486542,23
"3910","34029723000",-0.285482147529316,34
"3911","34029735002",-1.01556919986417,10
"3912","34029735104",-0.530827031857904,24
"3913","34029738002",-0.602317020962033,22
"3914","34029739000",-1.46036081128061,3
"3915","34031124311",-1.035504982939,10
"3916","34031124321",-0.411784133086249,29
"3917","34031125100",1.39179461894899,96
"3918","34031246001",-0.262456529100231,35
"3919","34031143200",-1.8016560098482,0
"3920","34031154002",-0.825164380252364,15
"3921","34031182400",1.69603515685424,99
"3922","34031182500",0.874454030508838,83
"3923","34031183200",1.92800004555914,100
"3924","34031256802",-1.56593190619574,2
"3925","34033020800",0.0117592232108372,46
"3926","34033021000",-1.00183248854493,11
"3927","34033021700",0.151335861226105,53
"3928","34035050703",-0.360203096937528,31
"3929","34035051000",-0.308510148218955,33
"3930","34035050600",-1.00246303524427,11
"3931","34035052601",-1.61656609849564,1
"3932","34035051300",-0.774161900563756,17
"3933","34035050903",-1.87690695734055,0
"3934","34035052203",-1.65246033738138,1
"3935","34035052100",-0.929062843304782,12
"3936","34039038400",-1.00993516779772,10
"3937","34035052400",-0.892812022998278,13
"3938","34035053404",-0.542023014833984,24
"3939","34035053707",-1.80947547447217,0
"3940","34035053602",-1.76812590064969,0
"3941","34035053603",-1.24665673390011,6
"3942","34037371100",-0.808134346272036,16
"3943","34037371600",-0.355805535975402,31
"3944","34037372700",-0.93573086119288,12
"3945","34037373600",-0.301573034249969,33
"3946","34037374300",-1.4943060220018,2
"3947","34039030802",0.739627746482127,78
"3948","34039033500",-0.771396387638887,17
"3949","34039032400",0.155795413960027,53
"3950","34039033100",0.322636112372091,60
"3951","34039033900",0.594415169220641,73
"3952","34039034900",-0.431707390445323,28
"3953","34039035300",-0.120522380483341,41
"3954","34039036301",-0.894479311051274,13
"3955","34039038201",-1.69863652831224,1
"3956","34041031200",-0.925427695050206,12
"3957","34041031601",-0.450426171661042,27
"3958","34041031401",0.0281336397669026,47
"3959","42095018200",-0.200475340474172,37
"3960","34041032200",-0.335035735990536,32
"3961","35001000124",0.96132597384148,86
"3962","35001001800",1.29176419720224,94
"3963","35001003725",0.153275019616467,53
"3964","35001940700",0.309553692100035,60
"3965","35053978200",-0.148952481029052,40
"3966","35005001102",0.0301442179468124,47
"3967","35011960100",0.577186919305813,72
"3968","35041000402",0.108462618165903,51
"3969","35059950200",0.897011205747583,84
"3970","35007950600",0.934426662254193,85
"3971","35007950700",0.348272139429158,62
"3972","35009000602",-0.206512297402956,37
"3973","35037958900",0.134697850292976,52
"3974","35027960200",0.34745078804805,62
"3975","35019961600",0.684457460688469,76
"3976","35013001203",1.1225270087953,90
"3977","35013001400",1.07475325126984,89
"3978","35013001804",0.804962616465615,80
"3979","35015000401",0.177690113364528,54
"3980","48109950300",0.603958070122834,73
"3981","35015001000",0.368053746169183,63
"3982","35023970000",0.380585414106768,63
"3983","35017964300",0.448765479866939,67
"3984","35057963700",0.482531030107231,68
"3985","35025000702",0.292298967565545,59
"3986","35025000900",1.09172629243371,89
"3987","35025001004",0.52436828305966,70
"3988","35035940000",1.4122101813903,96
"3989","35027960800",0.547522230005331,71
"3990","35028000400",-0.290459817001678,34
"3991","35029000200",0.608692486301367,73
"3992","35031940300",1.04355870961748,88
"3993","35031943500",1.27027381212426,94
"3994","35031945200",1.09883611608148,90
"3995","35043940900",1.28741525241908,94
"3996","35035000303",1.06402820531271,89
"3997","35039000400",0.320491160361907,60
"3998","35039940700",1.25500149735551,93
"3999","35039000500",0.265010100312574,58
"4000","35039941000",1.21251503725104,93
"4001","48079950100",1.13167839677983,90
"4002","35043010503",0.301848321644175,60
"4003","35043010713",-0.208416371364904,37
"4004","35045000402",1.50223491664128,97
"4005","35045000609",1.20450481334368,92
"4006","35047957800",1.03726594481256,88
"4007","35049001001",0.38480155940244,63
"4008","35057963202",1.12943165731684,90
"4009","35051962200",1.23829636364141,93
"4010","35055940100",0.197077809075684,55
"4011","48205950200",-0.213952128968969,37
"4012","35061971100",0.0612623085579505,49
"4013","35061970404",0.388417846741846,64
"4014","36001013508",-1.1148744364222,8
"4015","36001013705",-1.24577622494121,6
"4016","36001014401",-0.495361125905957,26
"4017","36001014609",-0.270806822980056,35
"4018","36001014607",-1.38661738796558,3
"4019","36001014801",-1.1119498277759,8
"4020","36003950100",-0.5076933607612,25
"4021","36003950300",0.395452018264478,64
"4022","36003950500",-0.278164458635874,34
"4023","36003950600",0.619456316948869,74
"4024","36003950700",0.21030851572142,55
"4025","36003950800",0.314019357161392,60
"4026","36003950900",0.468383962329373,67
"4027","36003951200",0.400289131354713,64
"4028","36005005002",1.96557749651813,100
"4029","36005006500",1.96263819974234,100
"4030","36005012701",1.77974009395196,100
"4031","36005015200",0.713165495546667,77
"4032","36005019700",1.94181363674991,100
"4033","36005021100",1.79892595045625,100
"4034","36005022401",0.790080005670124,80
"4035","36005022901",1.79043416202245,100
"4036","36005023800",1.09294759735866,89
"4037","36005025100",1.6418098165844,99
"4038","36005026701",1.62716115760963,99
"4039","36005028400",0.212716219359703,55
"4040","36005028600",-0.27834131332897,34
"4041","36005028900",1.77987220313084,100
"4042","36005032600",0.590880566458778,73
"4043","36005033400",0.0266944165792379,47
"4044","36005046201",0.665267336663454,75
"4045","36005037504",1.88521361550985,100
"4046","36005039100",1.84483443661605,100
"4047","36005039500",1.9313831618602,100
"4048","36005039700",1.56710869225014,98
"4049","36005041300",1.60752666292071,99
"4050","36005042000",1.89616665429541,100
"4051","36005042600",0.689794393105881,76
"4052","36005043400",1.51208267622431,98
"4053","36005051600",NA,NA
"4054","36007000700",0.821357635266098,81
"4055","36007001500",-0.876114785284267,14
"4056","36007011901",0.494337631038713,68
"4057","36007012103",0.637435844538348,74
"4058","36007012500",-0.572567626153783,23
"4059","36007013201",-0.541979563230725,24
"4060","36007014400",-0.580494917193597,23
"4061","36009960400",0.321769684492764,60
"4062","36009960600",0.392618532076614,64
"4063","36009961500",0.496589312304552,69
"4064","36011040200",-0.450837854063541,27
"4065","36011041000",-0.314775228543026,33
"4066","36011041400",0.914575300531867,84
"4067","36013035100",0.117189847337247,51
"4068","36013035800",0.60291575026162,73
"4069","36013036500",0.384400024850267,63
"4070","36013036401",0.294025729583982,59
"4071","36013037000",-0.248609818734435,36
"4072","36015000400",1.05452713840806,88
"4073","36017970100",-0.2972218611159,34
"4074","36017970300",0.535303996550009,70
"4075","36017970802",-0.343313060737916,32
"4076","36017970900",0.103966569368468,51
"4077","36019100100",0.0127328801771467,47
"4078","36019101600",1.16318310245872,91
"4079","36019102100",0.524691545024742,70
"4080","36021000300",-0.604076344964254,22
"4081","36021000401",-0.927221440259985,12
"4082","36021000800",-1.54988729800659,2
"4083","36021001300",1.54720351388364,98
"4084","36021001400",0.438646390076648,66
"4085","36023970500",1.38746485839119,96
"4086","36023971000",-0.24914875790945,36
"4087","36025970400",-0.194896049071439,38
"4088","36025970500",0.440810023617664,66
"4089","36025970600",0.591886716817552,73
"4090","36025970800",0.492289978079533,68
"4091","36025971200",0.345714752452021,62
"4092","36027010000",1.00367616833036,87
"4093","36027040001",0.133005836972077,52
"4094","36027060201",-0.933846654106335,12
"4095","36027060202",-0.340510540960614,32
"4096","36027070201",0.718225885598257,78
"4097","36027110004",-1.09801820683926,9
"4098","36027140300",0.525671286606026,70
"4099","36027160005",-0.60186198214587,22
"4100","36029003100",1.28704633549525,94
"4101","36029008202",0.648463166503032,75
"4102","36029009600",-0.257954943104969,35
"4103","36029011600",-0.194713541012803,38
"4104","36029013400",-0.96926402794217,11
"4105","36029013701",-0.460255466967915,27
"4106","36029013900",-1.13138648521505,8
"4107","36029015301",-0.547211338957413,24
"4108","36029015402",-0.486822119446802,26
"4109","36029015900",0.61236057719591,73
"4110","36029017400",1.38598389238998,96
"4111","36029940000",0.972835334800441,86
"4112","36031960200",-1.00958037014349,11
"4113","36031960900",-0.348843329197957,32
"4114","36031961200",-0.55792090198419,23
"4115","36031961400",-0.331425380566892,32
"4116","36033940000",0.266101907217945,58
"4117","36033950501",1.02228108625005,87
"4118","36033950900",0.704897541695402,77
"4119","36035970200",0.302093312030441,60
"4120","36035970600",-0.780431166738893,17
"4121","36037950100",-0.953544616990825,12
"4122","36037950500",0.437765758529279,66
"4123","36037951100",-1.21731820056237,6
"4124","36039080201",-1.06992897448573,9
"4125","36039080300",-0.379688410654173,30
"4126","36039080401",0.450744351420165,67
"4127","36039080502",-0.262495312111309,35
"4128","36039080700",0.0080496479848378,46
"4129","36039081102",-0.0183547259560296,45
"4130","36041950100",-0.276455223806643,34
"4131","36041950300",-1.48844558581363,2
"4132","36043010702",1.25906302561432,94
"4133","36043011502",-0.200010409048833,37
"4134","36045060200",0.142054461756277,52
"4135","36045060100",-0.345096466230165,32
"4136","36045061000",0.692154614044219,76
"4137","36045062100",1.03548973693434,88
"4138","36047000502",-0.56126836024259,23
"4139","36047005300",NA,NA
"4140","36047005601",0.340106681838635,61
"4141","36047006000",0.264377421301953,58
"4142","36047006300",-0.142852584909617,40
"4143","36047006400",1.03412910267714,88
"4144","36047006700",-0.24976790141126,35
"4145","36047006900",-0.307562148233734,33
"4146","36047007400",1.59861655155292,99
"4147","36047009400",1.59906427185255,99
"4148","36047010600",1.57832063333483,98
"4149","36047011200",1.5387117260682,98
"4150","36047012901",-0.195041272753077,38
"4151","36047013600",0.500606488215984,69
"4152","36047013700",-0.0105238369262845,46
"4153","36047014200",1.00327317896608,87
"4154","36047014300",0.702854180095383,77
"4155","36047014800",0.605836790501293,73
"4156","36047016900",0.341856079864297,61
"4157","36047021800",0.811757415163186,81
"4158","36047023400",1.57470436018833,98
"4159","36047032800",1.25838345723375,94
"4160","36047033300",1.36441011506203,95
"4161","36047036900",1.3599922279121,95
"4162","36047039300",1.07468061731018,89
"4163","36047039600",0.633411392488866,74
"4164","36047040200",1.24894285141014,93
"4165","36047041200",1.28610957889959,94
"4166","36047043100",0.737585180415054,78
"4167","36047043700",1.31165350460261,95
"4168","36047044300",1.09738148099342,89
"4169","36047044500",1.56740500824188,98
"4170","36047049100",1.71530067640438,99
"4171","36047049400",-0.109434981658712,41
"4172","36047049700",0.362627218763715,62
"4173","36047050100",0.88529535548695,83
"4174","36047052300",1.42654727877172,96
"4175","36047055400",0.983548891331292,86
"4176","36047056800",0.999550047447188,87
"4177","36047057500",0.57695922905294,72
"4178","36047058000",1.28869686764054,94
"4179","36047060800",0.552886579960299,71
"4180","36047062800",-0.64465674736982,20
"4181","36047064400",1.12514445723845,90
"4182","36047065000",0.393797875817627,64
"4183","36047078600",0.989001704125914,86
"4184","36047079200",1.38354842940058,96
"4185","36047081600",0.699693969237167,77
"4186","36047083000",1.23610587196416,93
"4187","36047086800",1.3669631989693,95
"4188","36047087800",1.20761426882236,92
"4189","36047092200",0.558430230279968,71
"4190","36047095000",-0.0736572125849687,43
"4191","36047110400",1.43867953775979,97
"4192","36047112600",1.39622945579881,96
"4193","36047112800",1.49903413863803,97
"4194","36047114400",1.63952985748827,99
"4195","36049950300",0.164028063027157,53
"4196","36051030202",-0.576232334708065,23
"4197","36051030700",-1.27615654236947,5
"4198","36051031200",0.312368797677737,60
"4199","36051031400",-0.110439035691896,41
"4200","36053940403",0.0623171365560864,49
"4201","36053030700",-0.342243286128677,32
"4202","36053030900",-0.0874685419938518,43
"4203","36055003300",1.63594085895635,99
"4204","36055013001",0.956780101982017,86
"4205","36055004702",1.16334556534429,91
"4206","36055010601",0.195600090139683,55
"4207","36055011501",-1.42668775220658,3
"4208","36055012401",-0.48964344379372,26
