"","GEOID","NAME","POV_P","NOHSDP_P","NONEMP_P","RENT_P","CROWD_P","SNGPNT_P","NOVEH_P","B01001_001","SDI_2022_Raw","SDI_2022"
"1","00601","ZCTA5 00601",0.621761658031088,0.314192761285075,0.587741631305988,0.299756599887662,0.0101104662048306,0.160476325489084,0.121325594457967,16834,1.78974780856494,87
"2","00602","ZCTA5 00602",0.473687016795521,0.332509445287949,0.551084099868594,0.246301948814276,0.0161227205134226,0.15880721220527,0.121311732018471,37642,1.73724170962729,86
"3","00603","ZCTA5 00603",0.486802124888898,0.243286418596965,0.574588002636783,0.426314716673461,0.0141153689359967,0.205787781350482,0.170454545454545,49075,2.15298817668541,94
"4","00606","ZCTA5 00606",0.540429338103757,0.405050995628946,0.616720635855166,0.248973305954825,0.0544147843942505,0.170212765957447,0.125256673511294,5590,1.98048727233666,91
"5","00610","ZCTA5 00610",0.456484943908679,0.275556719937123,0.480528132759978,0.27206468511559,0.00546634779637854,0.170129427792916,0.103632843639677,25542,1.67800865677468,85
"6","00611","ZCTA5 00611",0.44638783269962,0.338567222767419,0.443433029908973,0.472275334608031,0,0.125,0.133843212237094,1315,1.82164679937983,88
"7","00612","ZCTA5 00612",0.433121322944824,0.188691848563856,0.54467985909656,0.377093532594692,0.0182513097998798,0.225767929410204,0.137765180795328,63312,2.06981948202562,93
"8","00616","ZCTA5 00616",0.437057844361215,0.211465657111952,0.516439454691259,0.326031746031746,0.0257142857142857,0.171750351947443,0.103174603174603,9625,1.91499742659145,90
"9","00617","ZCTA5 00617",0.461811250498692,0.223272549856681,0.529305680793508,0.263419965994656,0.00157881952878309,0.233811086168192,0.0846490162739859,22573,1.70989938282233,85
"10","00622","ZCTA5 00622",0.464646464646465,0.289267015706806,0.503877737226277,0.284045393858478,0.0163551401869159,0.0814966683751922,0.0767690253671562,7577,1.35865015165855,77
"11","00623","ZCTA5 00623",0.41318188763816,0.23056843551434,0.496707885016862,0.250892121877573,0.0304693933571232,0.153798256537983,0.115564095525666,39406,1.75669957928442,86
"12","00624","ZCTA5 00624",0.516473317865429,0.263928453130176,0.56545981173063,0.300925925925926,0.0236928104575163,0.170519136036377,0.113289760348584,21648,1.9110020953527,90
"13","00627","ZCTA5 00627",0.416797271134876,0.282091395636064,0.49092302533889,0.242727665084161,0.00845921450151057,0.115180722891566,0.107121277514027,32733,1.40478597431385,78
"14","00631","ZCTA5 00631",0.595774647887324,0.356363636363636,0.574772431729519,0.420833333333333,0.0375,0.128125,0.25625,1431,2.11609349720389,94
"15","00636","ZCTA5 00636",0.75685903500473,0.27209705372617,0.591339648173207,0.564885496183206,0.16793893129771,0.106382978723404,0,1057,1.8017722526517,87
"16","00637","ZCTA5 00637",0.455145118733509,0.217218953236296,0.554119193689746,0.218169304886442,0.00908465244322092,0.142857142857143,0.101169993117688,22882,1.46007030697691,80
"17","00638","ZCTA5 00638",0.550623896074298,0.330792101852558,0.612333145328069,0.266941864465084,0.0249398004815961,0.186144156752974,0.125558995528036,17605,1.95293440487571,91
"18","00641","ZCTA5 00641",0.5359831251551,0.259417951143509,0.643919099919636,0.400496950530834,0.012423763270838,0.184496124031008,0.161621865823357,24299,2.06686856338854,93
"19","00646","ZCTA5 00646",0.30878210670162,0.17160753190165,0.49021795091814,0.203481592537065,0.0312343828085957,0.15547703180212,0.111610861236049,35926,1.54706755660434,82
"20","00647","ZCTA5 00647",0.675457252233092,0.234409276089,0.654898499558694,0.266268980477223,0.0466377440347072,0.168957154405821,0.102494577006508,4702,1.90365844837326,90
"21","00650","ZCTA5 00650",0.496870451237263,0.226117261172612,0.584346245598092,0.310009532888465,0.00743565300285987,0.209432048681542,0.135748331744519,13767,1.88113757464225,89
"22","00652","ZCTA5 00652",0.382240367440674,0.213776722090261,0.458814472671286,0.276203966005666,0,0.150559511698881,0.0665722379603399,3924,1.41267594084603,78
"23","00653","ZCTA5 00653",0.656657223796034,0.320846657530075,0.636959603118356,0.320099255583127,0.0110283981251723,0.218173639226271,0.0987041632202923,8980,1.96098050645447,91
"24","00656","ZCTA5 00656",0.520370267723519,0.222739911324867,0.588107717332369,0.26909317156634,0.0301757660600404,0.210821297693468,0.135013221340799,18121,1.97087397557136,91
"25","00659","ZCTA5 00659",0.4,0.219596293369729,0.474169355176604,0.26759053671235,0.016844039506929,0.10425154079181,0.0774060179159329,37066,1.38149936810487,78
"26","00660","ZCTA5 00660",0.413737084930795,0.197060058798824,0.47727522834819,0.294214332675871,0.0218606180144642,0.155109041901495,0.131163708086785,15483,1.76779101547828,87
"27","00662","ZCTA5 00662",0.484904436349119,0.224302775664141,0.55567382626877,0.394611502097107,0.00533162721262529,0.148671446646984,0.118717565934457,40480,1.8128033132509,88
"28","00664","ZCTA5 00664",0.55297347977498,0.212767966757956,0.620336815178,0.41435917721519,0.020371835443038,0.238838084991931,0.143393987341772,14967,2.20285943793508,95
"29","00667","ZCTA5 00667",0.561192109777015,0.278657915582211,0.558622632208999,0.310933527061388,0.0171933648141421,0.160449181575942,0.144085240343867,23370,1.87823039796842,89
"30","00669","ZCTA5 00669",0.559587204818392,0.329174239819227,0.542408675799087,0.337001100330099,0.0161048314494348,0.132807184650973,0.122536761028308,27529,1.81710869486621,88
"31","00670","ZCTA5 00670",0.523754612546125,0.34807878592186,0.584171322160149,0.264248704663212,0.0436713545521836,0.145197740112994,0.131754256106588,8746,1.89604377204671,89
"32","00674","ZCTA5 00674",0.459457390061509,0.241041443063394,0.560666500457076,0.266557756449527,0.0488734599414608,0.209488666315235,0.180518684909128,39385,2.07027663901777,93
"33","00676","ZCTA5 00676",0.469684100934272,0.279168402317567,0.550912523599748,0.367628897807965,0.0245446125347329,0.211841681862062,0.0876813831429454,36683,2.10603513275739,94
"34","00677","ZCTA5 00677",0.413024962327196,0.268918918918919,0.456726094003241,0.282877547465598,0.0215990245601812,0.153257715642311,0.0942344539278871,15304,1.76691662524331,87
"35","00678","ZCTA5 00678",0.460091265711312,0.262112532790835,0.510730158730159,0.346947786731427,0.0178827685174964,0.177959047777593,0.127387128822166,25039,1.97893937781996,91
"36","00680","ZCTA5 00680",0.532031654811814,0.273122889062094,0.583090264091447,0.443932411674347,0.0183762871934915,0.201777517335677,0.199635887807931,43173,2.23712968139857,96
"37","00682","ZCTA5 00682",0.540709465075302,0.232881634329124,0.607146524283807,0.503850293947172,0.0207833071126935,0.248096939568122,0.191189865032707,30414,2.35962918127425,98
"38","00683","ZCTA5 00683",0.486717462932455,0.26778624560763,0.605329949238579,0.320524578136464,0.0210931768158474,0.151380514122501,0.176173881144534,29547,1.9159494851842,90
"39","00685","ZCTA5 00685",0.523981472258193,0.305559299191375,0.564876406339821,0.300866405813304,0.0188652878703186,0.158039535357652,0.120947456679709,40346,1.8634417198239,89
"40","00687","ZCTA5 00687",0.474985141418732,0.238458919102982,0.541286351093186,0.289500509683996,0.017737003058104,0.225003476567932,0.140978593272171,28659,1.96886889525074,91
"41","00688","ZCTA5 00688",0.544867127775755,0.287445581833157,0.601273223333766,0.366075949367089,0.0189873417721519,0.185054635178005,0.120759493670886,11478,2.067880858848,93
"42","00690","ZCTA5 00690",0.478290953122297,0.214833759590793,0.528555738605162,0.335918565196316,0.0441105186621425,0.256048387096774,0.088221037324285,5781,2.15474907869192,94
"43","00692","ZCTA5 00692",0.413516053724646,0.232681540904153,0.507070332421531,0.319435160427808,0.0407754010695187,0.185198054204309,0.138285427807487,33302,2.06247291648935,93
"44","00693","ZCTA5 00693",0.434111616280544,0.233052517489408,0.519247806578835,0.248054807927575,0.0530951798385124,0.195964559600923,0.128015659407879,55570,1.9871072796041,91
"45","00694","ZCTA5 00694",0.275510204081633,0.23469387755102,0.517241379310345,0,0,0,0.211538461538462,98,0.70801424397039,60
"46","00698","ZCTA5 00698",0.442314614830814,0.204604813758187,0.564271524783177,0.249510763209393,0.00521852576647097,0.144174568125731,0.113013698630137,33506,1.4819112106738,80
"47","00703","ZCTA5 00703",0.438328613060789,0.26417893415497,0.467536662575102,0.342043811853664,0.0275770043367063,0.222222222222222,0.1377738240854,24475,2.15228204007309,94
"48","00704","ZCTA5 00704",0.520396098137748,0.187345192524206,0.515450361604208,0.222267703643062,0.0753172329103561,0.234633569739953,0.147359803520262,6831,1.97524002491201,91
"49","00705","ZCTA5 00705",0.423771231640272,0.198299039780521,0.503306921616135,0.227410483780447,0.0170613985856999,0.189235223982286,0.126164552699517,24401,1.70662820294331,85
"50","00707","ZCTA5 00707",0.501431297709924,0.248620862587763,0.661043182169943,0.287397540983607,0.0806864754098361,0.213953488372093,0.151127049180328,10487,2.16905122134261,94
"51","00714","ZCTA5 00714",0.577025484975276,0.21876377744467,0.615619902120718,0.228146013448607,0.0310598783221262,0.286537077033837,0.103266090297791,15797,1.94723190641187,90
"52","00715","ZCTA5 00715",0.670098039215686,0.363760217983651,0.653345724907063,0.201282051282051,0.0730769230769231,0.216266173752311,0.117948717948718,2040,2.02775815811101,92
"53","00716","ZCTA5 00716",0.487999704152953,0.188405078357469,0.569523090474393,0.350480644323201,0.013856412921105,0.237285607755406,0.170174071187321,27166,2.00685178727179,92
"54","00717","ZCTA5 00717",0.525111081190252,0.177930256603064,0.58791838606144,0.502246181491464,0.0202156334231806,0.260627952208947,0.248427672955975,15029,2.29280108148425,97
"55","00718","ZCTA5 00718",0.480487594762233,0.224373021670319,0.563397453264698,0.274391742442861,0.0358810518554928,0.241321700389827,0.10395674612927,23289,2.02906898938383,92
"56","00719","ZCTA5 00719",0.488881344423697,0.286419063576282,0.572016238159675,0.328462954440865,0.0414173953060285,0.186932849364791,0.163138518177635,29523,2.15726462894808,94
"57","00720","ZCTA5 00720",0.555609284332689,0.275757371297483,0.625210576430089,0.326834510285539,0.0419097328830212,0.234826749062017,0.164415105925698,20816,2.2384778690239,96
"58","00723","ZCTA5 00723",0.482648459032824,0.203590337524818,0.573374295954941,0.316136290581806,0.0295724847315976,0.156057007125891,0.153326904532305,15978,1.90262517602521,89
"59","00725","ZCTA5 00725",0.408338986588739,0.169048161719586,0.455601521039656,0.356187942111753,0.0223570640534752,0.206259178609409,0.152313582970991,77244,1.98868852890394,91
"60","00727","ZCTA5 00727",0.308117698129589,0.13703911755694,0.410687022900763,0.288091549647694,0.0143421118384888,0.167611940298507,0.0901004447553845,53258,1.49106299323115,81
"61","00728","ZCTA5 00728",0.498144352739157,0.205139516929525,0.578714059132132,0.218302854082179,0.0337439742903053,0.245356037151703,0.100849338128395,38590,1.88071803252156,89
"62","00729","ZCTA5 00729",0.352691604881225,0.19404915912031,0.44652078492125,0.262469239541444,0.0580397335093932,0.209817623998636,0.0961526919152512,47826,1.92658269410444,90
"63","00730","ZCTA5 00730",0.527251147827717,0.208684600720186,0.573607286591824,0.326100386100386,0.0278764478764479,0.206892067620286,0.203243243243243,32267,2.06224825667282,93
"64","00731","ZCTA5 00731",0.562086489596318,0.311292719167905,0.612626656274357,0.222731906218145,0.0596330275229358,0.102154828411812,0.182212028542304,10473,1.65250700572688,84
"65","00735","ZCTA5 00735",0.415997835693029,0.213560940670885,0.479886769964243,0.26452527161077,0.0224374114312707,0.182957393483709,0.127066603684459,11164,1.8095364079823,88
"66","00736","ZCTA5 00736",0.384418873774537,0.210203962020865,0.487644774375365,0.363359123510476,0.00881007511153781,0.22085364810538,0.14948890269385,45867,1.97515032968466,91
"67","00738","ZCTA5 00738",0.415239811755282,0.156441023318995,0.486397495411854,0.301395192469323,0.0242057488653555,0.219483870967742,0.133719952933266,30093,1.8860288591429,89
"68","00739","ZCTA5 00739",0.400329584550001,0.210159917256743,0.516994712756031,0.335319697213722,0.0161056530842326,0.164663188931731,0.126912546303753,34678,1.84797960581414,88
"69","00740","ZCTA5 00740",0.584070796460177,0.195814648729447,0.412532637075718,0.479108635097493,0.0153203342618384,0.494252873563218,0.14066852367688,2034,2.24619621489819,96
"70","00741","ZCTA5 00741",0.499307287337213,0.195157209974702,0.51417004048583,0.172645739910314,0.0433482810164425,0.0795698924731183,0.102391629297459,3627,1.24615640157933,74
"71","00745","ZCTA5 00745",0.360352497924605,0.20000570711106,0.445793751836255,0.272486446525382,0.0350542138984722,0.154705934533842,0.11908575653031,47494,1.77672900188795,87
"72","00751","ZCTA5 00751",0.497845711940911,0.243774211400111,0.538055142809972,0.231390728476821,0.0227814569536424,0.238543628374137,0.14476821192053,19570,1.92332434253801,90
"73","00754","ZCTA5 00754",0.457128764420574,0.268620358751015,0.53373206742231,0.281577372044298,0.0371894642322658,0.191814082552896,0.172702783597725,36576,2.0442733329352,92
"74","00757","ZCTA5 00757",0.463991615511304,0.167775261817153,0.473699962588851,0.202172096908939,0.0109997215260373,0.230901656983,0.112781954887218,20048,1.60417806060063,83
"75","00765","ZCTA5 00765",0.54067569215758,0.277214558750208,0.587122736418511,0.313650306748466,0.0648006134969325,0.181989924433249,0.144171779141104,8199,2.1394489653173,94
"76","00766","ZCTA5 00766",0.426825375108314,0.211923076923077,0.542251999135509,0.230532786885246,0.0356045081967213,0.189611271430996,0.122310450819672,22053,1.85389528487224,89
"77","00767","ZCTA5 00767",0.491693488084788,0.250010951942875,0.546196641189622,0.288617886178862,0.0361619241192412,0.194571283612379,0.144732384823848,30779,2.03634100877922,92
"78","00769","ZCTA5 00769",0.502685974541633,0.178230921897498,0.528711800234382,0.234534064212999,0.0169929522317933,0.188888888888889,0.125998433829287,34374,1.68069607340972,85
"79","00771","ZCTA5 00771",0.391984415733234,0.202539039682231,0.524985460564578,0.232674897119342,0.0243621399176955,0.174579222286709,0.103786008230453,34964,1.70435762665604,85
"80","00772","ZCTA5 00772",0.521786870087841,0.263136750763297,0.571598282006762,0.365480649188514,0.0446317103620474,0.268899744126541,0.23314606741573,17316,2.34238707245172,97
"81","00773","ZCTA5 00773",0.453085232735705,0.201275745465724,0.516736964910706,0.302352941176471,0.0363235294117647,0.175326161593042,0.148970588235294,17716,1.96164635414795,91
"82","00775","ZCTA5 00775",0.235194585448393,0.167487684729064,0.298804780876494,0.384787472035794,0.0984340044742729,0.195454545454545,0.241610738255034,1186,1.96721513722549,91
"83","00777","ZCTA5 00777",0.376148250411512,0.203779786359901,0.476987109548632,0.27066716362281,0.0263138278046962,0.248051400884769,0.0866194558330227,37726,1.9058102668004,90
"84","00778","ZCTA5 00778",0.319682303301067,0.162450202594573,0.404623211915647,0.229784366576819,0.0222371967654987,0.177354900095147,0.101617250673854,40476,1.56840932213948,82
"85","00780","ZCTA5 00780",0.397560799595872,0.218573408678964,0.481963470319635,0.118016321406152,0.0127641766059845,0.192624038206421,0.116760828625235,13908,1.51808193506388,81
"86","00782","ZCTA5 00782",0.533283229546919,0.268335787923417,0.550186799501868,0.44455048673411,0.0167970986829548,0.211605080831409,0.188394731819049,18639,2.23277782086191,96
"87","00783","ZCTA5 00783",0.458356590969182,0.246173884728102,0.544505972266715,0.244970193740686,0.0370715350223547,0.164286616959434,0.127701192250373,34205,1.85249489968046,88
"88","00784","ZCTA5 00784",0.48089552238806,0.21177245601798,0.607800929912175,0.295666830535852,0.0176276423906173,0.213694091662065,0.143057799002739,35917,1.94440706286421,90
"89","00786","ZCTA5 00786",0.564935064935065,0.6796875,0.592920353982301,0,0,0,0.767441860465116,154,0.892039553644007,65
"90","00791","ZCTA5 00791",0.365067693239327,0.196172803711221,0.527028445470767,0.253389881130159,0.0350038826832328,0.160382464369475,0.147840630786691,46537,1.78927818037701,87
"91","00794","ZCTA5 00794",0.497744467729904,0.218420259270425,0.53819235606102,0.322623828647925,0.0302320392681838,0.202878992352677,0.0999553770638108,28335,2.0308870799516,92
"92","00795","ZCTA5 00795",0.451795040700136,0.240499351491569,0.54772974936433,0.250427877045252,0.0290271787499144,0.195415809579783,0.14102827411515,42900,1.92302367403933,90
"93","00901","ZCTA5 00901",0.321024760269071,0.140608604407135,0.532117213273821,0.552089642640824,0.0263476680799515,0.119496855345912,0.39794064203513,8220,1.88890977146952,89
"94","00906","ZCTA5 00906",0,0,0.132743362831858,0,0.294871794871795,0.5,0,148,-0.88381632738839,16
"95","00907","ZCTA5 00907",0.261830033800097,0.0858350648420148,0.344222800424015,0.381058561201737,0.0318037788991902,0.134127789046653,0.165708250205375,16607,1.41645488981197,79
"96","00909","ZCTA5 00909",0.438284720880819,0.12940234791889,0.401360544217687,0.5908,0.014,0.44349477682811,0.298,5260,2.18242363641829,95
"97","00911","ZCTA5 00911",0.27434628975265,0.130918727915194,0.350567465321564,0.5171858216971,0.0228249194414608,0.205059920106525,0.225563909774436,7087,1.99088726089531,91
"98","00912","ZCTA5 00912",0.342166103503468,0.195407186901977,0.368214197985753,0.473214285714286,0.0260714285714286,0.132396449704142,0.179642857142857,5955,1.94299701527478,90
"99","00913","ZCTA5 00913",0.753483082172306,0.203050762690673,0.621426663104462,0.814563106796117,0.0116504854368932,0.564497041420118,0.529773462783172,7068,2.43862467550795,98
"100","00915","ZCTA5 00915",0.655709832813828,0.343720930232558,0.531138847571623,0.594002632073698,0.0344049633389735,0.309106830122592,0.37544651250235,24713,2.61094251592636,100
"101","00917","ZCTA5 00917",0.5069640914037,0.2086908000279,0.531726907630522,0.491901108269395,0.0250882961880404,0.20200205338809,0.324442820606503,18544,2.28198819560746,97
"102","00918","ZCTA5 00918",0.287739103167137,0.0830727287306551,0.382670764350154,0.509899749373434,0.0151629072681704,0.201113861386139,0.238345864661654,15976,1.72296989541241,86
"103","00920","ZCTA5 00920",0.362096961261888,0.167542456781662,0.372674109516215,0.463959533511311,0.021778839398623,0.204718417047184,0.158774764648026,17293,2.0909790138326,93
"104","00921","ZCTA5 00921",0.470069764544662,0.168131321505555,0.454134900208809,0.529789969995714,0.0155736533790542,0.315190370273453,0.209387055293613,33555,2.25805104831556,96
"105","00923","ZCTA5 00923",0.495159967186218,0.206646251559487,0.506214331008244,0.550300371889005,0.0285114904167064,0.252907481340045,0.297225135882521,24760,2.4176140447541,98
"106","00924","ZCTA5 00924",0.468796226819595,0.15827963434737,0.475771885216128,0.484363894811656,0.0202050969641588,0.321239873194787,0.221342268250584,47080,2.24814791353552,96
"107","00925","ZCTA5 00925",0.599722717369776,0.28380716934487,0.388931008339651,0.803474484256243,0.0123054650741947,0.220626631853786,0.443358668114368,5556,2.3957175504981,98
"108","00926","ZCTA5 00926",0.261731517301242,0.110494320452081,0.388546967404759,0.27066490008923,0.0150609739610091,0.169411662992262,0.12946488927345,93751,1.36164230852222,77
"109","00927","ZCTA5 00927",0.212753581036865,0.0703280083183666,0.359985306722175,0.467198723064645,0.0103750997605746,0.15619335347432,0.12561851556265,13766,1.27142682503683,75
"110","00934","ZCTA5 00934",0,0,0.71875,1,0,0,0,128,-0.932926616202288,15
"111","00949","ZCTA5 00949",0.333584794024111,0.149585660423009,0.394266884807706,0.259154819253515,0.0288254415853993,0.197002517417013,0.0731993890259664,68031,1.63761401073332,84
"112","00951","ZCTA5 00951",0.523489932885906,0.32579185520362,0.423529411764706,0.682926829268293,0,0.222222222222222,0.268292682926829,298,2.28525575532244,97
"113","00952","ZCTA5 00952",0.4454523167443,0.267364414843007,0.460201461584041,0.366794136392607,0.0340981516889739,0.111227701993704,0.198852772466539,8168,1.88081985797315,89
"114","00953","ZCTA5 00953",0.318084573717511,0.150885766646304,0.437016756105574,0.185734715766893,0.0281104755094744,0.192570811329813,0.0655166249553093,66079,1.47419732767275,80
"115","00956","ZCTA5 00956",0.377878276866472,0.189942083367322,0.433836137272931,0.295994214311543,0.0139017236530194,0.19887854927225,0.108883442484632,65841,1.78257161045027,87
"116","00957","ZCTA5 00957",0.355152141293385,0.170601573962919,0.468422686011327,0.269208211143695,0.00879765395894428,0.163068872068031,0.130531117627892,41009,1.55500615734019,82
"117","00959","ZCTA5 00959",0.339032668646585,0.125346580406654,0.410047815114889,0.34814198557959,0.0131447587354409,0.202774165583008,0.127066001109262,47721,1.7082996757498,85
"118","00960","ZCTA5 00960",0.609375,0.368283093053735,0.99969400244798,0,0,0,0,3405,0.43821305603045,52
"119","00961","ZCTA5 00961",0.286714727085479,0.138521192672817,0.423945486287098,0.314206705841687,0.0159868648461804,0.153792912513843,0.141807811959903,29271,1.56035025029399,82
"120","00962","ZCTA5 00962",0.519229787016702,0.254822117445349,0.55332507228418,0.441053183128111,0.0294734084359445,0.280628480509149,0.267618548598376,19614,2.39726304772444,98
"121","00965","ZCTA5 00965",0.577462047489295,0.340111845449924,0.579332273449921,0.385029354207436,0.0229941291585127,0.280717488789238,0.222602739726027,5148,2.32165926556759,97
"122","00966","ZCTA5 00966",0.195294404486164,0.0644048764837985,0.403547907371999,0.273090517903796,0.0173659136314738,0.121308274347083,0.100660826801906,16451,0.78451707168506,62
"123","00968","ZCTA5 00968",0.0945413618458075,0.0394996708360764,0.3035244608101,0.229007633587786,0,0.1,0.152671755725191,3554,-0.307965188490765,31
"124","00969","ZCTA5 00969",0.192512471220261,0.0817240414217744,0.363368802354539,0.272575143206539,0.0117139730964794,0.138424359594007,0.0809680118426981,41784,0.845960605271684,64
"125","00971","ZCTA5 00971",0.335638419805914,0.224443036123434,0.389850917431193,0.314291671010112,0.0256436985301783,0.161317008603574,0.107369957260502,26430,1.82592834940006,88
"126","00976","ZCTA5 00976",0.307108135976039,0.134461498097862,0.397946084724005,0.287115622467693,0.0252484326353052,0.161501016698503,0.100951081161769,61638,1.56950622922919,82
"127","00979","ZCTA5 00979",0.21789860222696,0.0901657138722049,0.361765269002489,0.33945267958951,0.0223489167616876,0.0850710900473934,0.0906499429874572,16890,0.941286727131618,66
"128","00982","ZCTA5 00982",0.415962441314554,0.143765524093393,0.506529291961184,0.363366509516326,0.0235725510738607,0.265328874024526,0.120831150689715,13876,2.01501404954282,92
"129","00983","ZCTA5 00983",0.333742331288344,0.108324930954364,0.39014069607532,0.349487199561575,0.0267752289986691,0.244964028776978,0.108979879433179,31816,1.79906456912489,87
"130","00985","ZCTA5 00985",0.292456359102244,0.138316324472591,0.430001026377912,0.304435483870968,0.0389516129032258,0.184569952011812,0.153790322580645,32265,1.79370053242241,87
"131","00987","ZCTA5 00987",0.303250506439683,0.12948832461401,0.389232914923291,0.2582199264925,0.0358100725141552,0.219280719280719,0.0897983510479786,54109,1.66141768580442,84
"132","01001","ZCTA5 01001",0.0713642792850714,0.0667808219178082,0.237920168067227,0.271970957495084,0.0113447284828316,0.127052285930791,0.1037664498563,16045,-0.156297542140876,35
"133","01002","ZCTA5 01002",0.221961332867063,0.0211850101282917,0.345759885659838,0.515258483261216,0.017877476656798,0.0997983870967742,0.130949669779094,22992,0.815955281446428,63
"134","01003","ZCTA5 01003",0.0652173913043478,0,0.720150187734668,1,0,0,0,11989,-0.657079402035586,21
"135","01005","ZCTA5 01005",0.0888888888888889,0.0587889476778366,0.237422771403354,0.0582986317668055,0.0118976799524093,0.0555555555555556,0.0118976799524093,4837,-1.04164548779433,12
"136","01007","ZCTA5 01007",0.0825520833333333,0.0244438582607931,0.180160692212608,0.155290102389079,0.00620539869686627,0.0558863948694457,0.0701210052745889,15368,-1.11071865957597,11
"137","01008","ZCTA5 01008",0.032599837000815,0.0508298755186722,0.232142857142857,0.0546139359698682,0.0169491525423729,0.0205278592375367,0,1231,-1.55933517507426,3
"138","01009","ZCTA5 01009",0.151645207439199,0.0668016194331984,0.333333333333333,0.403908794788274,0,0.212290502793296,0.0293159609120521,699,0.699805124550806,60
"139","01010","ZCTA5 01010",0.0607540005424464,0.035362741523879,0.29840848806366,0.133108108108108,0.00810810810810811,0.0956439393939394,0.0297297297297297,3699,-1.0455088534928,12
"140","01011","ZCTA5 01011",0.0918057663125948,0.0747368421052632,0.297794117647059,0.193359375,0.015625,0.0865671641791045,0.021484375,1318,-0.435902779934079,27
"141","01012","ZCTA5 01012",0.0931818181818182,0.0651558073654391,0.162068965517241,0.237373737373737,0,0.121212121212121,0.0606060606060606,440,-0.379397220207942,29
"142","01013","ZCTA5 01013",0.176966418751409,0.137742640442216,0.274181420466197,0.486096256684492,0.0181818181818182,0.243233082706767,0.133368983957219,22895,1.6447974619992,84
"143","01020","ZCTA5 01020",0.135296063513067,0.143162108072048,0.315448612564141,0.366989707760499,0.00706182856284276,0.177810614456348,0.0958605664488017,30417,1.13458278485623,72
"144","01022","ZCTA5 01022",0.192164179104478,0.0460063897763578,0.457383966244726,0.284122562674095,0.0194986072423398,0.175257731958763,0.0659238625812442,2144,0.844977889007187,64
"145","01026","ZCTA5 01026",0.0680335507921715,0.024330900243309,0.31859756097561,0.187891440501044,0,0.192307692307692,0.0354906054279749,1073,-0.574898729932342,23
"146","01027","ZCTA5 01027",0.0872079836697664,0.0602470930232558,0.228413793103448,0.369277248431327,0.0119683941436207,0.157683830895612,0.0626307227515687,17711,0.135911701441757,44
"147","01028","ZCTA5 01028",0.0356468069026326,0.0505795574288725,0.203879356282639,0.152635983263598,0.00200836820083682,0.0857142857142857,0.0771548117154812,16273,-1.14374720220433,10
"148","01029","ZCTA5 01029",0.0265654648956357,0.142857142857143,0.26099706744868,0.0788381742738589,0,0,0,527,-1.1980849952976,9
"149","01030","ZCTA5 01030",0.0573534123678308,0.0299526483867415,0.251558752997602,0.234595247684253,0.00785340314136126,0.0622037914691943,0.0549738219895288,12561,-1.0608650217701,12
"150","01031","ZCTA5 01031",0.200353565114909,0.0762790697674419,0.281767955801105,0.480769230769231,0.0384615384615385,0.131707317073171,0.0739644970414201,1697,1.18423015502299,73
"151","01032","ZCTA5 01032",0.0991735537190083,0.0077720207253886,0.161812297734628,0.112068965517241,0.0129310344827586,0.0236220472440945,0.0301724137931034,484,-1.25335921185352,8
"152","01033","ZCTA5 01033",0.0500411522633745,0.0661331086773378,0.15792103948026,0.103127326880119,0.00297840655249442,0.0565195835399108,0.043186895011169,6096,-1.29273794197845,7
"153","01034","ZCTA5 01034",0.0634765625,0.0327868852459016,0.27353595255745,0.0545670225385528,0.00355871886120996,0.0762852404643449,0.00237247924080664,2065,-1.36626624685751,6
"154","01035","ZCTA5 01035",0.0446428571428571,0.0309680565715679,0.222503160556258,0.256134309083082,0.00387430047352561,0.0649536045681656,0.0344382264313388,5295,-1.29186990803339,7
"155","01036","ZCTA5 01036",0.023464599061416,0.0251698968034231,0.234633179114342,0.0481988838153222,0,0.0206117021276596,0.023845763571791,4966,-1.84350881361453,1
"156","01037","ZCTA5 01037",0.016304347826087,0.0449678800856531,0.377483443708609,0.101167315175097,0,0.0615384615384615,0,582,-1.47672777608741,4
"157","01038","ZCTA5 01038",0.0652794777641779,0.0332042058660764,0.189067524115756,0.260869565217391,0,0.0724233983286908,0,2469,-1.27684696093793,8
"158","01039","ZCTA5 01039",0.0393518518518519,0.0101818181818182,0.169027384324835,0.116666666666667,0,0.112676056338028,0.00833333333333333,1728,-1.59727162693296,3
"159","01040","ZCTA5 01040",0.260108613829444,0.211664406122844,0.39563126917019,0.584965590259397,0.0266675489677078,0.257795100222717,0.179393859184754,38210,2.31667071529255,97
"160","01050","ZCTA5 01050",0.119126896041435,0.0717557251908397,0.211325160537069,0.177858439201452,0,0.101109741060419,0.0344827586206897,2714,-0.453600826089889,27
"161","01053","ZCTA5 01053",0.110486891385768,0.0492546986390149,0.489516864175023,0.21832884097035,0,0.132584269662921,0.0889487870619946,1885,0.0732067812820183,42
"162","01054","ZCTA5 01054",0.0930493273542601,0.049680624556423,0.19735503560529,0.116531165311653,0.010840108401084,0.123173277661795,0.0121951219512195,1793,-0.797925583145752,18
"163","01056","ZCTA5 01056",0.0973692018593611,0.123400129282482,0.273426624661147,0.259821218536815,0.00611620795107034,0.124224643755239,0.0565749235474006,20883,0.219624230556162,46
"164","01057","ZCTA5 01057",0.105372914622179,0.0854279350938594,0.28475645829225,0.164411171897495,0.0192916786639793,0.100042034468264,0.0578750359919378,8215,-0.0637809898737679,38
